Label,MaterialGroup,ClassIdx,Density,VoidFraction,NumVoids,Mass,Seed,RSSI_Low_RX01,RSSI_Low_RX02,RSSI_Low_RX03,RSSI_Low_RX04,RSSI_Low_RX05,RSSI_Low_RX06,RSSI_Low_RX07,RSSI_Low_RX08,RSSI_Low_RX09,RSSI_Low_RX10,RSSI_Low_RX11,RSSI_Low_RX12,RSSI_Low_RX13,RSSI_Low_RX14,RSSI_Low_RX15,RSSI_Low_RX16,RSSI_High_RX01,RSSI_High_RX02,RSSI_High_RX03,RSSI_High_RX04,RSSI_High_RX05,RSSI_High_RX06,RSSI_High_RX07,RSSI_High_RX08,RSSI_High_RX09,RSSI_High_RX10,RSSI_High_RX11,RSSI_High_RX12,RSSI_High_RX13,RSSI_High_RX14,RSSI_High_RX15,RSSI_High_RX16
Soil 1100,soil,9,0.550006578947368,0.345230263157895,20990,1100,124693,-37.0185416751182,-39.3311852944737,-39.3297811731769,-37.0079858449723,-39.3023237325004,-36.6014965076869,-36.6376220672869,-39.3372898000308,-39.2487717622272,-36.4919263360461,-36.7057382594892,-39.3653917045387,-37.0419849721912,-39.3225857763937,-39.3181917430401,-37.0872878201481,-31.7044305526836,-33.9488986994562,-33.9247281518427,-31.6923945946989,-33.9291494593795,-31.2576807348141,-31.3141055884284,-33.9487134896857,-33.922524271983,-31.2513614705555,-31.2352461802779,-33.933787098987,-31.6687049718298,-33.9957680534153,-33.974868331121,-31.6787603618426
Soil 1100,soil,9,0.550006578947368,0.345230263157895,20990,1100,124694,-36.4077581636338,-38.5572897908074,-38.4925360498233,-36.3325218161815,-38.6025958929511,-35.9887763506188,-36.0954519251764,-38.4917151200736,-38.6732243000607,-36.0457260874158,-35.9450656028412,-38.5602312446878,-36.3482157520731,-38.6066180294121,-38.5778049650635,-36.3254324355631,-32.7958055128381,-35.091716296284,-34.9773626360482,-32.7867711565455,-35.0117021881546,-32.4573696287677,-32.392888250275,-34.9587814206112,-35.0759936195407,-32.4239101774107,-32.4711625522476,-35.0119947671064,-32.760419725335,-35.0066418287896,-34.9783694238117,-32.8012832026948
Soil 1100,soil,9,0.550006578947368,0.345230263157895,20990,1100,124695,-36.2936441162595,-38.5758689672124,-38.642000789095,-36.4453948790376,-38.685187450902,-35.9348771580103,-35.9479489588679,-38.7103310403703,-38.5850755154669,-35.9528185703709,-36.0018688100719,-38.7075687316893,-36.4666603854119,-38.5941721766914,-38.659564070616,-36.3637149914563,-32.6236486783086,-34.9492969528997,-34.9085589051923,-32.6708801021415,-34.9092513571079,-32.1440897928714,-32.1520438132206,-34.8400248744549,-34.9304495844235,-32.2276359067502,-32.1609395355074,-34.8833001964172,-32.5588802660453,-34.780481950693,-34.9964955956565,-32.6497665993708
Soil 1100,soil,9,0.550006578947368,0.345230263157895,20990,1100,124696,-36.3585246201609,-38.6176772950452,-38.6746402711285,-36.3380991292573,-38.6676803448783,-35.8505442741296,-35.8873919845253,-38.71449334203,-38.6634653329013,-35.888755255097,-35.9696008867292,-38.6170700324189,-36.365764157635,-38.6465124593748,-38.7219900543272,-36.500344956366,-31.8465800373431,-34.075630889292,-34.1228413968879,-31.8608198801679,-34.1723489657602,-31.384123381492,-31.353452238354,-34.1926107174039,-34.2004154190204,-31.4070951685679,-31.3600130366731,-34.1832273614222,-31.8171616310854,-34.2128409481307,-34.1108937807299,-31.9609752570848
Soil 1100,soil,9,0.550006578947368,0.345230263157895,20990,1100,124697,-37.3224134497764,-39.5758751110346,-39.5124841626664,-37.3951166529138,-39.6374981452923,-36.8240794253005,-36.8871859263017,-39.6127858674224,-39.564530556793,-36.8965102843436,-36.8517730894596,-39.5651661963779,-37.3721132836797,-39.6093815807756,-39.5095298255921,-37.3463238549784,-31.7107821236341,-33.8703372879833,-33.8878113612892,-31.6908022270055,-33.9260339273407,-31.30527286737,-31.2394935717484,-33.9477148249709,-33.831344527701,-31.1463533408556,-31.1903905072249,-33.9376163329704,-31.7126043832937,-33.8126145920221,-33.9244898423963,-31.7321847268519
Soil 1100,soil,9,0.550006578947368,0.345230263157895,20990,1100,124698,-35.732386635866,-37.9020114641103,-37.9301696663801,-35.6839847062466,-37.9436662030676,-35.2212671603588,-35.2036548921005,-37.9291773013582,-37.8776385452534,-35.0833494130395,-35.0700731482068,-37.888308156965,-35.6952954401152,-37.9057679673625,-38.0008518903287,-35.6823347741488,-32.7160328780962,-35.0036423403325,-35.0086493972553,-32.7696323717779,-34.9216384836117,-32.2029459587819,-32.1136213949925,-34.8984735806235,-34.9725915773165,-32.2664607936698,-32.2151380894394,-34.9575691276377,-32.7833463031562,-34.9876905923477,-34.9665444284397,-32.6804249799483
Soil 1100,soil,9,0.550006578947368,0.345230263157895,20990,1100,124699,-36.0613182096192,-38.1259142557834,-38.2351134723383,-36.0354409284722,-38.2097154607051,-35.528164853359,-35.5096777534923,-38.2339337349358,-38.1939881760143,-35.5313445016543,-35.5471140914146,-38.1907480339382,-35.9535697240272,-38.260146819242,-38.2432991983097,-36.0380103016115,-32.8054543907861,-34.9919102528748,-34.9714249356011,-32.8417159588951,-35.03485900037,-32.3928506118641,-32.3164551419259,-35.1169672496007,-35.1214818160813,-32.3642984620603,-32.4307063674886,-35.0889267198315,-32.7539685626804,-35.2403920884808,-35.0700962273708,-32.9799054900477
Soil 1100,soil,9,0.550006578947368,0.345230263157895,20990,1100,124700,-37.0502536056258,-39.3054979538555,-39.3236311076626,-37.151961858033,-39.3351808275873,-36.6245990207087,-36.7365206090951,-39.3845549259434,-39.2551867500808,-36.6540326519824,-36.6553049297714,-39.3007354864064,-37.130020378194,-39.2640135545488,-39.2117611671471,-37.0836725202871,-31.7840902738696,-33.9793039044423,-33.9619120064174,-31.5950758535208,-33.9934164538667,-31.2551483912252,-31.2490764232577,-33.8626735823603,-33.8583830770033,-31.2552645140985,-31.2510366247392,-33.9434501541796,-31.6747047066203,-33.8553029635156,-33.8935091408432,-31.6719766051153
Soil 1100,soil,9,0.550006578947368,0.345230263157895,20990,1100,124701,-36.4438705975157,-38.6951965977744,-38.7516459533323,-36.4770066221707,-38.7716965528297,-36.1524391086273,-36.1471633840339,-38.7120226172239,-38.7062931291855,-36.0913628177423,-36.0949370461536,-38.7569664832237,-36.5784140439163,-38.6303458952889,-38.7555782271073,-36.4457050391705,-32.8977512126708,-35.1733898323836,-35.2454148603256,-32.8747625918822,-35.1166434106743,-32.6403399684941,-32.5222453119697,-35.2416120326245,-35.1840985919978,-32.5338581452759,-32.599515199465,-35.1877718824572,-32.9245864412911,-35.1354654574168,-35.0663357007543,-32.895699541859
Soil 1100,soil,9,0.550006578947368,0.345230263157895,20990,1100,124702,-36.6399614164029,-38.7610820726957,-38.8639717945841,-36.5698251988088,-38.8571580953296,-36.1226353733231,-36.2371538785227,-38.8131678017373,-38.9026449845779,-36.1445098057923,-36.1451254671891,-38.8513532618334,-36.5482091411669,-38.7426191878367,-38.8709141244663,-36.6433439548797,-31.5581746843837,-33.8803399018861,-33.870890281911,-31.6513539803374,-33.9017037427367,-31.3217799828525,-31.2074109951775,-33.9266270122852,-33.9903125546763,-31.2357249211951,-31.2221590508579,-33.8841838788669,-31.5436100620814,-33.8127294669559,-33.8823867582232,-31.6118418441813
Soil 1100,soil,9,0.550006578947368,0.345230263157895,20990,1100,124703,-36.5149602673361,-38.8401742167265,-38.7491647116067,-36.5519995535638,-38.8165538392877,-36.1994679302509,-36.0848671338617,-38.7151695579214,-38.8186907780947,-36.078524493321,-36.1393862780312,-38.806807512489,-36.5211605472116,-38.8036195214136,-38.7123579825232,-36.5118043300169,-31.5704278404179,-33.8211098484524,-33.7416216463294,-31.5927976749852,-33.7791433323756,-31.2332783903357,-31.1622267098347,-33.789251805204,-33.6692198477927,-31.1107676536933,-31.1511133540182,-33.6299011489015,-31.5456493792983,-33.8133671607087,-33.7380262273745,-31.547370984547
Soil 1100,soil,9,0.550006578947368,0.345230263157895,20990,1100,124704,-36.2239011677378,-38.3772356684565,-38.3811381228072,-36.2101460006834,-38.4188402038532,-35.7904212479312,-35.7702829049435,-38.42079148766,-38.4009961312318,-35.7504572827772,-35.7655954738539,-38.3854732021251,-36.2322591872526,-38.4972656028394,-38.3787245276078,-36.2590694349593,-31.5867974554917,-33.9911122534819,-33.8832158188689,-31.659671456846,-33.9194900262594,-31.191353577047,-31.1517337269647,-33.7968802403806,-33.8761078626714,-31.1575349507483,-31.1486954055666,-33.8837838596566,-31.6926709854277,-33.8808428420309,-33.8232924436315,-31.6192234338802
Soil 1100,soil,9,0.550006578947368,0.345230263157895,20990,1100,124705,-36.1910251059249,-38.3980526715822,-38.5137703068228,-36.1491182315107,-38.4547203819267,-35.7980150543055,-35.8138887186529,-38.4535189436937,-38.3955139268614,-35.7307928246275,-35.7336508155696,-38.4612988325657,-36.1199143844636,-38.4451671205886,-38.4853565605004,-36.267262242385,-33.4025126039439,-35.565997642129,-35.6664943045199,-33.3971414612602,-35.7151048364332,-33.0173978893721,-32.9113574169216,-35.6336713747032,-35.5987011041838,-32.9339418870333,-32.9983875523377,-35.6533810455546,-33.4021403592961,-35.7150981299746,-35.6367824550836,-33.3932313288289
Soil 1100,soil,9,0.550006578947368,0.345230263157895,20990,1100,124706,-37.2573347302561,-39.4712095404585,-39.4644211239256,-37.290740481586,-39.5585086048933,-36.8028314601293,-36.8917108128626,-39.5325111702041,-39.5602877392223,-36.8755857102236,-36.8103412754765,-39.5822499626957,-37.2567611687004,-39.5564549119322,-39.4731932386023,-37.2233448550321,-33.1571794527335,-35.3866732918335,-35.4004085192238,-33.0443279569017,-35.3252419865518,-32.6425523223988,-32.6411824433794,-35.3810360133184,-35.3197515541474,-32.7064538694475,-32.7325503060344,-35.303995312077,-33.1663523646862,-35.3490565409934,-35.2460975679193,-33.0231428454146
Soil 1100,soil,9,0.550006578947368,0.345230263157895,20990,1100,124707,-37.3940995348594,-39.6576836155865,-39.6900163744119,-37.4326902618082,-39.6908457231256,-36.9697544933185,-36.9289226697144,-39.6332648388092,-39.6572358732057,-36.9247934917926,-36.8549117203204,-39.7686498522461,-37.4188725449509,-39.6124246647013,-39.6794869231646,-37.3773196626657,-31.5985322066085,-33.8771762939453,-33.8904524175136,-31.6473615900246,-33.813742453074,-31.0577271216761,-31.260051022068,-33.8315004098765,-33.9514888694567,-31.0876448786966,-31.1399834371824,-33.8265602963504,-31.5252242491973,-33.8158417983037,-33.8323420931235,-31.632761439792
Soil 1100,soil,9,0.550006578947368,0.345230263157895,20990,1100,124708,-35.8925010948507,-38.2177366749431,-38.0249607492258,-35.9421388299942,-38.0949512300991,-35.4274850743541,-35.3944543205712,-38.1272312456637,-38.1264274193974,-35.405997032917,-35.3502941178941,-38.1386141940658,-35.8756947673318,-38.0679866718871,-38.1327019372845,-35.8248646334914,-31.6794214137743,-33.8739541607029,-33.9028825527959,-31.6224336200948,-33.8860304336187,-31.2379459760258,-31.2425103780443,-33.8901032555762,-33.8159616852784,-31.1906824798641,-31.2251007755904,-33.8536857725507,-31.6674717234753,-33.8429591043037,-33.8523071503673,-31.6597012008014
Soil 1100,soil,9,0.550006578947368,0.345230263157895,20990,1100,124709,-36.1641560235943,-38.434692406101,-38.4133132781465,-36.0866304505834,-38.4500097816477,-35.7354553965769,-35.7124627065834,-38.46875416349,-38.3176999820902,-35.7300034372314,-35.8930704073568,-38.3882979553347,-36.1114461144176,-38.4654997527723,-38.4438151407979,-36.1096292647658,-32.0597308079863,-34.2551916147849,-34.2937298585584,-32.0991632979669,-34.2642493519355,-31.5768878469898,-31.6294015615823,-34.2706478775745,-34.1806246985741,-31.6325546594599,-31.5701778425802,-34.3311456631908,-32.016411932229,-34.2452775467789,-34.3122731976419,-32.0645690237843
Soil 1100,soil,9,0.550006578947368,0.345230263157895,20990,1100,124710,-36.4821724998377,-38.7409747646993,-38.6285365506443,-36.4977872546835,-38.7107965714532,-36.0622824779611,-36.1160675458775,-38.6842191422033,-38.7497486972575,-36.2030733037997,-36.1481792765454,-38.5924364832564,-36.491939370336,-38.7199800243603,-38.7677807447901,-36.4394787339508,-32.9682220332467,-35.1998724552638,-35.2701525217665,-32.907674176166,-35.1724589374992,-32.5901806693237,-32.666753084651,-35.2035088856495,-35.195947863641,-32.7207994587348,-32.6833288049298,-35.2236473634468,-32.961229566321,-35.2384070926693,-35.2181090492671,-32.9252055473914
Soil 1100,soil,9,0.550006578947368,0.345230263157895,20990,1100,124711,-35.5818573821675,-37.9778218127499,-37.8560853075422,-35.6088105167819,-37.9642301820638,-35.1273188565804,-35.178195739787,-37.905134656396,-37.8851642422126,-35.1712434979669,-35.1500596821616,-37.8397328440805,-35.5868429488586,-37.9216429978091,-37.8057716471944,-35.6464220280467,-32.7805455542752,-35.0147066038021,-35.0735030628536,-32.77568133487,-35.053344244171,-32.3442016798504,-32.3162236024489,-35.0339652496776,-35.0984214182311,-32.3405616989607,-32.3765080582974,-35.0814953066756,-32.8626978748436,-34.9956598412867,-35.0438921477157,-32.7844161706251
Soil 1100,soil,9,0.550006578947368,0.345230263157895,20990,1100,124712,-36.4269304154246,-38.6720575379995,-38.6758583636098,-36.4381159699686,-38.690976072717,-35.9287210258123,-35.9435190640952,-38.6804247819377,-38.7410354615208,-36.0415379584332,-35.9748042536585,-38.6865003919962,-36.4018128272278,-38.7947236857364,-38.6975597630596,-36.405897338059,-32.0434128681252,-34.2952294961712,-34.2592103363956,-31.9345481194858,-34.2729029000491,-31.551103714816,-31.5687403946717,-34.2092740843274,-34.1657561241586,-31.5252889022115,-31.5345612625527,-34.3022635949794,-32.0201870951663,-34.2576150260809,-34.2837736792114,-31.989682622331
Soil 1100,soil,9,0.550006578947368,0.345230263157895,20990,1100,124713,-35.5734125924952,-37.7113244753142,-37.7094159379972,-35.5898973541168,-37.726884862689,-35.119876159996,-35.0610062881365,-37.7413957645154,-37.7670034368181,-35.1607371561107,-35.1343532605904,-37.7739068512933,-35.563784953901,-37.6936739510031,-37.7502301911039,-35.4333802353089,-33.2784169700552,-35.4630370799546,-35.4264138240721,-33.1857208902755,-35.4411057885373,-32.8668471800855,-32.8271479193618,-35.5107450245058,-35.5422644274761,-32.9736064119279,-32.8752074384574,-35.5140285719197,-33.2408356322242,-35.5728431278337,-35.4908058035831,-33.2256473914837
Soil 1100,soil,9,0.550006578947368,0.345230263157895,20990,1100,124714,-35.8734030914015,-37.9599396489279,-37.9322248797858,-35.8077676306599,-37.8927015087653,-35.3170394086058,-35.2369634017935,-37.9773210072025,-37.9103229992041,-35.2607703543379,-35.3382646039031,-37.8995790582828,-35.7440845997191,-38.0406176781278,-37.9192858867886,-35.7156716917482,-33.1058475078679,-35.3343236763785,-35.3161040060784,-33.0936747222953,-35.3994313212185,-32.6545239046358,-32.6907439121965,-35.3702659592347,-35.4139481084477,-32.7773151330454,-32.725699456208,-35.377722630374,-33.1930429034778,-35.3821489259259,-35.4394489097861,-33.1221012234864
Soil 1100,soil,9,0.550006578947368,0.345230263157895,20990,1100,124715,-36.5959016136113,-38.9359548063714,-38.7880862808258,-36.5728239701653,-38.882718169132,-36.1857015135107,-36.1320953614462,-38.8758026693794,-38.8771190225194,-36.1304090537259,-36.1846267890247,-38.8576934900093,-36.493633457455,-38.8528903392793,-38.8888696478927,-36.5997579122242,-32.057371327002,-34.3102528637788,-34.3977519629405,-32.1359892804069,-34.4876696229913,-31.6578725404918,-31.7276887060178,-34.3200466069641,-34.4428874026111,-31.6880655624426,-31.6437835193805,-34.3002287290996,-32.2047672511321,-34.3957111623296,-34.3446095277268,-32.1807420843217
Soil 1100,soil,9,0.550006578947368,0.345230263157895,20990,1100,124716,-36.7291771082153,-38.9274478335987,-38.9896166968609,-36.6021945480153,-38.9003808645879,-36.3436063546216,-36.3977495131936,-39.0044998041445,-38.9327839042053,-36.2390514560893,-36.1790126877246,-38.7818735705887,-36.7348466185874,-38.8682712026609,-38.8519827770474,-36.6970740372453,-31.9475844969909,-34.3938632886392,-34.2866396937489,-32.0382852055514,-34.2642708545121,-31.6713047358973,-31.6207715175084,-34.3162105217648,-34.3211177637011,-31.5885408442299,-31.6154580345517,-34.2933171744474,-32.0016870936388,-34.3192608105713,-34.280066490038,-31.9474824712094
Soil 1100,soil,9,0.550006578947368,0.345230263157895,20990,1100,124717,-36.8431364292235,-39.2760585873148,-39.2337355835748,-37.0001532734774,-39.2524282775837,-36.4440832913982,-36.3457833390714,-39.2235516775703,-39.1402530286198,-36.3956333661635,-36.3190695963973,-39.0234534012546,-36.9324093565078,-39.1506241458612,-39.1872322646436,-37.0285111966318,-32.9062164165313,-35.1931808504537,-35.2013643085887,-32.8738887763434,-35.2307507644383,-32.3904075866419,-32.4034121004073,-35.2009698702828,-35.2164376831558,-32.4792354312615,-32.4024554407585,-35.1075466697407,-32.9203923912887,-35.1052955298542,-35.226547884905,-32.9211689677199
Soil 1100,soil,9,0.550006578947368,0.345230263157895,20990,1100,124718,-37.1582812772547,-39.408129436574,-39.4124229911995,-37.1574087241251,-39.4394134703477,-36.6310841204517,-36.6420744685799,-39.3401927241796,-39.397704795587,-36.6173725821259,-36.6543007985759,-39.3041307267549,-37.1005406467772,-39.3497033510782,-39.3908481503258,-37.1225120277369,-31.6202459395074,-33.9950629059847,-33.9988339001264,-31.7356649265931,-34.0261277508808,-31.2484216127061,-31.2566096610369,-33.9630383171342,-34.0220757723261,-31.2415861903902,-31.2073316291756,-34.0611209678775,-31.5704206794861,-34.0093937445961,-34.0248112455379,-31.6980827032737
Soil 1100,soil,9,0.550006578947368,0.345230263157895,20990,1100,124719,-36.2912813618335,-38.5174052135247,-38.481918221645,-36.1416974312044,-38.4198814358684,-35.7599497130192,-35.7329902410834,-38.4932160093031,-38.3961810925458,-35.7067720276462,-35.7740399566343,-38.497480296139,-36.3730512828755,-38.4967055341599,-38.4694294209227,-36.1600877685459,-31.8919375398348,-34.0626386388274,-34.1085955873958,-31.906596096817,-34.1006328718756,-31.307400901923,-31.2878294925549,-34.0291680299999,-34.1543261516523,-31.3591117741923,-31.3070867368402,-34.0101021654924,-31.8616548535109,-34.2477579029669,-34.117803684227,-31.9006668390483
Soil 1100,soil,9,0.550006578947368,0.345230263157895,20990,1100,124720,-36.9578757220309,-39.2780675390635,-39.2572244559827,-37.0465261750933,-39.3157023402028,-36.6489728374035,-36.5880147455029,-39.3016894853283,-39.2869690224717,-36.6049950387492,-36.6006490662294,-39.1983338735244,-37.0115430162822,-39.3231009025938,-39.3787983050822,-37.0007318731894,-32.725753346802,-35.0579926498322,-35.0706929757463,-32.7938283968188,-35.1417051173802,-32.4833040701489,-32.4546090054091,-35.1144669640167,-35.11973899843,-32.3662525149966,-32.4306712336782,-35.0867903709634,-32.8957916750584,-35.1061776802124,-35.0559083055264,-32.8933882095356
Soil 1100,soil,9,0.550006578947368,0.345230263157895,20990,1100,124721,-36.695738884337,-39.0037984914587,-39.061762067407,-36.6966806012797,-39.0328181382975,-36.3450847998386,-36.3347314590913,-39.0698786393496,-39.0035318946098,-36.4278905807159,-36.3248701132831,-38.9798078630666,-36.7888671321252,-39.0316234506314,-38.9143321856637,-36.715417390829,-31.6518129891824,-33.7909551749466,-33.7499368394698,-31.6270010479549,-33.8247245968845,-31.3408776224574,-31.1803640752348,-33.865501737573,-33.8764381684404,-31.2316806345371,-31.2891411255222,-33.9308075493312,-31.6227790569846,-33.9334537550526,-33.8565382248487,-31.604025896098
Soil 1100,soil,9,0.550006578947368,0.345230263157895,20990,1100,124722,-36.3297293950888,-38.5145895682234,-38.5876124737732,-36.3410478707043,-38.4879072277123,-35.7590820100026,-35.7538101214182,-38.4299555574657,-38.5027335807899,-35.7447110194818,-35.7974264534505,-38.5519451474993,-36.2685972557391,-38.4726457749611,-38.6132351425568,-36.3147415250509,-32.7598854619955,-35.0162245524207,-35.1338298564957,-32.8027312526843,-35.0666669039692,-32.2689239573288,-32.2736219528113,-35.0790318741677,-35.1410652870581,-32.3211417841162,-32.30177256791,-35.0961449239544,-32.8795738831828,-35.1607548917146,-34.9911133150106,-32.825697008705
Soil 1100,soil,9,0.550006578947368,0.345230263157895,20990,1100,124723,-36.9527737470568,-39.1183150478808,-39.1402645135125,-36.966926687221,-39.1390286531071,-36.5866326266895,-36.5043562982247,-39.1156453881546,-39.1916448731575,-36.4329723060497,-36.5089023746395,-39.0799007727873,-36.8602385532932,-39.1737064011571,-39.1309876135892,-36.9308188133079,-32.1446224463382,-34.4719764501858,-34.4570338356478,-32.2570379939725,-34.5857046213136,-31.8010112016335,-31.852424521854,-34.4872611189162,-34.4261348923222,-31.8588422345951,-31.8410109961552,-34.4616168642697,-32.273583538368,-34.4488886361834,-34.4784745751392,-32.1626050347544
Soil 1100,soil,9,0.550006578947368,0.345230263157895,20990,1100,124724,-35.311671607465,-37.7587865146393,-37.6024721949996,-35.5160639470742,-37.5898950596259,-35.1918550468889,-35.1223731244704,-37.6437796013095,-37.5488418683487,-35.1697107972543,-35.1577909630802,-37.6301650343554,-35.4498682287649,-37.6120879733152,-37.6037089768853,-35.5058299157876,-31.5073734704774,-33.6033919972227,-33.6777516501459,-31.4913121330021,-33.7551177807995,-31.1232344998216,-31.0872597358117,-33.5788807462775,-33.6653056918644,-31.1475948561164,-31.0568446153843,-33.630480645604,-31.4069786772503,-33.5591176334983,-33.742382298117,-31.3795857140649
Soil 1100,soil,9,0.550006578947368,0.345230263157895,20990,1100,124725,-36.906365319689,-39.2219248412331,-39.1568591538374,-36.8970318757635,-39.1619329387227,-36.4159252438782,-36.4887821248942,-39.1589641896344,-39.1456224365446,-36.4793753953425,-36.4444886585992,-39.090009627507,-36.8953886954946,-39.144398034259,-39.144749480878,-36.9776143862022,-32.1850231738752,-34.5268016564722,-34.5253736714751,-32.2809086191963,-34.4804934948843,-31.8731922685889,-31.8631096420342,-34.5410670708734,-34.4960491032077,-31.8152757880364,-31.8813953298223,-34.5258167589203,-32.2551844851378,-34.5489897760585,-34.5569054573363,-32.2705334581611
Soil 1100,soil,9,0.550006578947368,0.345230263157895,20990,1100,124726,-36.5871077962885,-38.8563816938311,-38.7818641511021,-36.6101620324329,-38.8121787552807,-36.2148062282291,-36.2549687592148,-38.903208281178,-38.8475233382405,-36.2610172062038,-36.3322702344147,-38.9404759549545,-36.6154958691606,-38.8812084998736,-38.8116339075792,-36.6716695790493,-33.008700762308,-35.3062704937557,-35.2882747479354,-32.9596038607273,-35.3153826148401,-32.5919628508901,-32.6645239627528,-35.3221017711709,-35.2992722196504,-32.6271031558715,-32.6523054844477,-35.2017710330706,-33.078474574262,-35.2493382982943,-35.2248965716215,-32.9764961945142
Soil 1100,soil,9,0.550006578947368,0.345230263157895,20990,1100,124727,-35.9406361894435,-38.1402136149614,-38.3040570592175,-36.0212078704277,-38.1814704219554,-35.5360116251351,-35.5796682601041,-38.1777364007187,-38.2328049312217,-35.5136713648349,-35.450047857416,-38.1980838555027,-35.9733810499707,-38.1786394869484,-38.2549805397022,-35.9544412426799,-32.4051321395551,-34.5700004786765,-34.6710197101265,-32.396381322085,-34.694723017255,-31.993270751917,-31.8912414755537,-34.7285544554621,-34.7191911034921,-31.9256072504778,-31.8665645453432,-34.6526247295542,-32.3400918524782,-34.7123269632619,-34.7188781299371,-32.4406120984406
Soil 1100,soil,9,0.550006578947368,0.345230263157895,20990,1100,124728,-35.9196138209779,-38.102432034564,-38.0368119004729,-35.925822935583,-38.0658034179833,-35.4869310200344,-35.4867935832506,-38.115934666934,-38.1698800205283,-35.4573560345792,-35.4922361425773,-38.1678163683399,-35.8760982708361,-38.0832056330057,-38.1300645891829,-35.8576627067577,-31.9268134186588,-34.327329920342,-34.3179263953496,-31.9732753124865,-34.2021079547437,-31.5796928705929,-31.6693329310335,-34.2359654823503,-34.1972510983109,-31.5972142071791,-31.5657156393218,-34.2541886425794,-32.0344736409345,-34.2802675092816,-34.2893187552003,-32.028671217316
Soil 1100,soil,9,0.550006578947368,0.345230263157895,20990,1100,124729,-36.0776552319246,-38.2854542739313,-38.3967139746324,-35.9883134562779,-38.2390934829657,-35.5616865088254,-35.4679083405433,-38.2074075024718,-38.2609327339462,-35.4859136949538,-35.566892407398,-38.2849105333702,-36.0334365568162,-38.265580305925,-38.2145718568121,-36.1250412027532,-33.2799819255073,-35.6228382999211,-35.6505529099421,-33.3258187517174,-35.5938711051243,-32.8593156548851,-32.8458522668707,-35.540092361802,-35.5582745406828,-32.8496742333544,-32.8647739876101,-35.5669125724003,-33.3802109096838,-35.4950214942989,-35.5589376775001,-33.230354677169
Soil 1100,soil,9,0.550006578947368,0.345230263157895,20990,1100,124730,-36.1707136305037,-38.5070264716641,-38.4016965307597,-36.1392705818363,-38.3846338527351,-35.7238888284606,-35.7270271340099,-38.4359042743125,-38.4455835470313,-35.6073316574429,-35.6739498758193,-38.3269736814297,-36.1498653210272,-38.365416761914,-38.3844333680257,-36.216575300867,-31.9551279666807,-34.2319053746977,-34.2143559124996,-31.9129533209373,-34.252319063231,-31.4497463264111,-31.4927993320217,-34.2295842389546,-34.2213287965338,-31.5291989947198,-31.475126980667,-34.1684430177169,-31.8411972425375,-34.1031218231875,-34.2299576351622,-31.9490685278602
Soil 1100,soil,9,0.550006578947368,0.345230263157895,20990,1100,124731,-36.5619666671225,-38.8641831746079,-38.8121059634002,-36.6125186169603,-38.8155444208342,-36.072334678301,-36.1782245390916,-38.9193450482874,-38.8382551386511,-36.0822325599247,-36.0946305288133,-38.8359139573188,-36.6155068898103,-38.8136099647057,-38.9277032678104,-36.6303794463013,-31.5287122564155,-33.6341049403697,-33.824469806738,-31.4891170817331,-33.7345353659344,-31.0428111414204,-31.0111013891659,-33.7658650549828,-33.8047291088583,-31.0995094625623,-30.9768953389635,-33.8127414182652,-31.4740331516999,-33.777699585082,-33.7486978262634,-31.4468461881135
Soil 1100,soil,9,0.550006578947368,0.345230263157895,20990,1100,124732,-36.8999047719891,-39.1830021374994,-39.14191052381,-36.8714481844158,-39.1865360745089,-36.5679818752874,-36.5908720519217,-39.1685954608544,-39.1272704728366,-36.6236044536029,-36.5607157347622,-39.104477359911,-37.0377946309175,-39.1409218009784,-39.1886773565089,-36.8358077415642,-33.1254110553203,-35.4656434914546,-35.3766121073893,-33.1203458199629,-35.3245173383379,-32.7068790231133,-32.7212571247194,-35.3596552753252,-35.4689384354294,-32.7568342955291,-32.7338329091772,-35.419706347344,-33.1392796373664,-35.2431832963223,-35.3331373752201,-33.0451673671775
Soil 1100,soil,9,0.550006578947368,0.345230263157895,20990,1100,124733,-35.603942687388,-37.9909364717203,-37.8925831684111,-35.6212782149633,-37.8900608080023,-35.2112461082965,-35.1970774519057,-37.7797569209413,-37.8428232519482,-35.2235746124193,-35.1078169685774,-37.8535010762333,-35.6419413737246,-37.9247374588095,-37.8985750864127,-35.656207374515,-32.9312822959163,-35.1507148339055,-35.1069738672238,-32.8347017255496,-35.1475040717507,-32.4605703036985,-32.4877419792219,-35.1431003492677,-35.076516587737,-32.4720242205173,-32.5166937245163,-35.1997126238246,-32.9135062843709,-35.142293902862,-35.1412322239772,-32.8549549325316
Soil 1100,soil,9,0.550006578947368,0.345230263157895,20990,1100,124734,-35.6575123521621,-37.9245978820133,-37.8991818409605,-35.7692681399796,-37.8921315008973,-35.2989991824908,-35.2693252259172,-38.0256049010009,-37.893870795919,-35.2081609483171,-35.2822385412196,-37.8780803261139,-35.7635388720554,-37.91045160459,-37.925045297411,-35.7532932249767,-31.6023242456423,-33.941103593629,-33.8700490188428,-31.6597795087069,-33.794204655471,-31.2981892351758,-31.377952725908,-33.8814397608123,-33.9240647257149,-31.2132646856371,-31.2704508632992,-33.9357328083882,-31.7040537076514,-33.9613948304548,-33.9970528007465,-31.7716261647963
